Hãng xe,Dòng xe,Giá thành,Năm sản xuất,Số Km đã đi,Xuất xứ,Kiểu dáng,Hộp số,Tuổi thọ,Loại động cơ,Dung tích động cơ
18,1586,365000000,-0.9118854043961973,0.005729060465145159,0,5,0,1.342756175628992,0,0.4999113443270529
18,3132,745000000,0.5417950324350125,-0.017174111653460396,0,0,1,1.342756175628992,0,-0.07111809691209854
23,1195,540000000,-0.4965481367301373,-0.008408700101895308,0,5,1,1.342756175628992,2,0.3857054560792225
23,1195,535000000,-0.28887950289710734,-0.009822476158599354,0,5,1,1.342756175628992,2,0.3857054560792225
23,1214,789000000,0.5417950324350125,-0.012650028272007448,0,5,1,1.342756175628992,2,-0.64214753815125
26,1871,159000000,-2.157897207394377,-0.006994924045191262,1,4,1,1.3860291607077784,2,-0.7563534263990804
38,2761,3250000000,0.9571323001010724,-0.018305132498823633,1,5,1,1.342756175628992,1,0.0
47,611,596000000,-0.7042167705631672,-0.005298392777146405,0,6,1,1.342756175628992,2,-0.07111809691209854
47,1396,830000000,-0.4965481367301373,-0.014205181934381899,0,6,1,1.342756175628992,2,-0.07111809691209854
50,502,170000000,-0.4965481367301373,-0.0013398198183750746,1,6,0,1.342756175628992,2,-0.984765202894741
50,4345,485000000,0.9571323001010724,0.17820973938303886,1,5,1,1.3860291607077784,2,-0.64214753815125
50,4345,515000000,0.9571323001010724,-0.021698195034913347,1,5,1,1.342756175628992,2,-0.64214753815125
65,4318,460000000,0.7494636662680425,-0.014063804328711495,1,5,1,1.342756175628992,2,-0.64214753815125
71,714,586000000,-0.7042167705631672,-0.012367273060666638,0,6,1,1.342756175628992,2,0.4999113443270529
71,1104,410000000,-0.7042167705631672,-0.011236252215303402,0,6,1,1.342756175628992,2,-0.07111809691209854
71,2248,210000000,-2.157897207394377,0.015625492862073487,0,3,0,1.342756175628992,2,-0.07111809691209854
71,2520,345000000,-1.9502285735613472,-0.012791405877677853,1,4,1,1.342756175628992,2,-0.2995298734077591
71,4119,395000000,0.1264577647689526,-0.016324714998592605,0,6,1,1.342756175628992,2,-0.64214753815125
71,4125,350000000,0.7494636662680425,-0.014063804328711495,0,6,0,1.342756175628992,2,-0.64214753815125
5,317,2550000000,0.33412639860198257,-0.015336202779745137,1,6,1,1.3860291607077784,2,-0.07111809691209854
9,3851,570000000,0.1264577647689526,-0.014629314751393114,1,5,1,1.3860291607077784,0,0.4999113443270529
18,3177,360000000,-0.4965481367301373,-0.0225210126999151,1,0,0,1.3860291607077784,0,0.15729367958356225
26,419,360000000,0.33412639860198257,-0.012901397654889428,0,6,1,1.3860291607077784,2,-0.7563534263990804
26,1473,520000000,0.7494636662680425,-0.018305132498823633,0,6,1,1.3860291607077784,2,-0.5279416499034196
26,1482,385000000,0.33412639860198257,-0.014770692357063518,0,6,0,1.3860291607077784,2,-0.5279416499034196
26,2138,353000000,0.7494636662680425,-0.0162879568211183,0,4,1,1.3860291607077784,2,-0.9276622587708258
35,1747,235000000,-1.9502285735613472,0.0014877322950330187,1,6,1,1.3860291607077784,2,-0.5279416499034196
35,3210,235000000,-0.7042167705631672,-0.011236252215303402,1,6,0,1.3860291607077784,2,-0.7563534263990804
35,3457,520000000,0.5417950324350125,-0.014063804328711495,0,3,1,1.3860291607077784,2,-0.7563534263990804
38,3260,2439000000,-0.08121086906407739,-0.01816375489315323,1,5,1,1.3860291607077784,2,1.641970226805356
47,628,865000000,0.33412639860198257,-0.022546460668935776,0,6,1,1.3860291607077784,2,-0.64214753815125
47,1419,950000000,-0.08121086906407739,-0.016184468413767566,0,6,1,1.3860291607077784,2,-0.07111809691209854
47,1841,7690000000,0.33412639860198257,-0.017315489259130804,1,5,1,1.3860291607077784,2,2.212999668044507
47,1932,760000000,-0.28887950289710734,-0.016184468413767566,0,5,1,1.3860291607077784,2,-0.07111809691209854
47,2559,298000000,-1.9502285735613472,-0.022529071223438314,1,5,1,1.3860291607077784,2,1.641970226805356
50,2802,775000000,0.7494636662680425,-0.020849929400890917,0,5,1,1.3860291607077784,2,-0.07111809691209854
71,703,325000000,-1.534891305895287,-0.010387986581280973,0,6,1,1.3860291607077784,2,0.3857054560792225
71,1116,750000000,0.5417950324350125,-0.016184468413767566,1,5,1,1.3860291607077784,1,0.0
71,4099,365000000,0.1264577647689526,-0.02254532964809041,0,6,1,1.3860291607077784,2,-0.64214753815125
18,3169,485000000,-0.08121086906407739,-0.006994924045191262,1,0,1,1.3860291607077784,0,0.15729367958356225
23,1223,935000000,0.9571323001010724,-0.018022377287482825,0,5,1,1.3860291607077784,2,-0.64214753815125
35,827,1296000000,0.9571323001010724,-0.018856505160938213,0,8,1,1.3860291607077784,0,0.15729367958356225
38,2463,6795000000,0.1264577647689526,-0.014877715204556014,1,5,1,1.3860291607077784,2,4.154499768257622
38,3243,2890000000,0.5417950324350125,-0.015901713202426754,1,5,1,1.3860291607077784,2,-0.07111809691209854
38,3244,2978000000,0.7494636662680425,-0.018305132498823633,1,5,1,1.3860291607077784,2,-0.07111809691209854
38,3260,2595000000,-0.08121086906407739,-0.012650028272007448,1,5,1,1.3860291607077784,2,1.641970226805356
38,3267,735000000,-1.7425599397283171,-0.02113268461223173,1,5,1,1.3860291607077784,2,1.641970226805356
44,302,59000000,-4.857589447223766,0.18951994783667123,1,6,0,1.3860291607077784,2,-0.07111809691209854
44,1323,725000000,0.33412639860198257,-0.012367273060666638,0,5,1,1.3860291607077784,2,0.4999113443270529
47,1421,185000000,-2.573234475060437,-0.022546460668935776,0,6,1,1.3860291607077784,2,1.0709407855662043
47,1427,1050000000,-0.28887950289710734,-0.01392242672304109,0,6,1,1.3860291607077784,2,-0.07111809691209854
47,1841,8555000000,0.33412639860198257,-0.018305132498823633,1,5,1,1.3860291607077784,2,2.212999668044507
47,1927,1499000000,0.7494636662680425,-0.01788099968181242,0,5,1,1.3860291607077784,2,-0.07111809691209854
47,3304,3799000000,0.7494636662680425,-0.019153398132846063,1,6,1,1.3860291607077784,2,1.0709407855662043
47,3306,4050000000,0.7494636662680425,-0.019153398132846063,1,6,1,1.3860291607077784,2,1.0709407855662043
50,4346,580000000,1.1648009339341023,-0.019860286161198087,1,5,1,1.3860291607077784,2,-0.64214753815125
71,676,310000000,-1.7425599397283171,-0.019718908555527683,1,6,1,1.3860291607077784,2,-0.07111809691209854
71,1778,488000000,-0.7042167705631672,-0.022546460668935776,0,5,0,1.3860291607077784,0,0.4999113443270529
71,4135,503000000,1.1648009339341023,-0.02142957758413958,0,6,1,1.3860291607077784,2,-0.64214753815125
5,4,348000000,-0.9118854043961973,-0.012225895454996234,1,4,1,1.3860291607077784,2,-0.5279416499034196
9,545,185000000,-0.28887950289710734,-0.022546460668935776,0,6,1,1.3860291607077784,2,-0.7563534263990804
9,1182,210000000,-0.7042167705631672,-0.010670741792621783,0,6,1,1.3860291607077784,2,-0.2995298734077591
26,418,350000000,0.1264577647689526,-0.022546460668935776,0,6,1,1.3860291607077784,2,-0.7563534263990804
26,1494,439000000,-0.08121086906407739,-0.022546460668935776,0,6,1,1.3860291607077784,2,-0.5279416499034196
26,2166,295000000,-0.28887950289710734,-0.009822476158599354,1,4,1,1.3860291607077784,2,-0.9276622587708258
26,3409,316000000,-2.157897207394377,-0.0027535958750791213,1,5,1,1.3860291607077784,0,0.15729367958356225
35,2673,145000000,-1.534891305895287,-0.022546460668935776,0,4,1,1.3860291607077784,2,-1.0989710911425712
38,3276,4079000000,0.9571323001010724,-0.02113268461223173,1,5,1,1.3860291607077784,2,0.3857054560792225
47,662,1450000000,0.7494636662680425,-0.01901202052717566,0,6,1,1.3860291607077784,2,-0.07111809691209854
47,982,789000000,-0.08121086906407739,-0.022546460668935776,1,6,1,1.3860291607077784,2,-0.5279416499034196
47,1412,278000000,-1.9502285735613472,-0.020849929400890917,0,6,1,1.3860291607077784,2,-0.2995298734077591
49,2766,1368000000,0.7494636662680425,-0.020849929400890917,1,4,1,1.3860291607077784,2,-0.64214753815125
55,260,675000000,0.33412639860198257,-0.022546460668935776,0,5,1,1.3860291607077784,2,-0.5279416499034196
71,737,320000000,-2.365565841227407,-0.011236252215303402,1,6,1,1.3860291607077784,2,0.3857054560792225
71,1079,120000000,-3.196240376559527,-0.021132825989837397,0,6,0,1.3860291607077784,2,-0.2995298734077591
71,3234,475000000,0.1264577647689526,-0.00756043446787288,1,5,1,1.3860291607077784,2,-0.64214753815125
71,4352,236000000,-1.7425599397283171,-0.0202844189782093,1,4,1,1.3860291607077784,2,-0.8705593146469106
76,3818,825000000,-0.08121086906407739,-0.01788099968181242,1,5,1,1.3860291607077784,2,-0.07111809691209854
77,4014,1629000000,-0.08121086906407739,-0.004167371931783168,1,3,1,1.3860291607077784,2,-0.07111809691209854
18,1452,325000000,-0.4965481367301373,-0.01788099968181242,0,5,1,1.3860291607077784,2,-0.64214753815125
18,3118,950000000,0.7494636662680425,-0.014770692357063518,1,0,1,1.3860291607077784,0,-0.07111809691209854
18,3154,605000000,0.7494636662680425,-0.01703273404778999,0,0,1,1.3860291607077784,0,-0.07111809691209854
18,3154,596000000,0.7494636662680425,-0.016891356442119587,0,0,1,1.3860291607077784,0,-0.07111809691209854
18,3804,750000000,0.9571323001010724,-0.01943615334418687,0,5,1,1.3860291607077784,2,-0.64214753815125
18,3808,760000000,0.9571323001010724,-0.01844651010449404,0,5,1,1.3860291607077784,2,-0.64214753815125
23,944,228000000,-2.157897207394377,-0.022546460668935776,0,6,1,1.3860291607077784,2,-0.2995298734077591
26,448,355000000,0.9571323001010724,-0.015194825174074732,0,6,0,1.3860291607077784,2,-0.7563534263990804
26,2062,390000000,-0.9118854043961973,0.005729060465145159,0,7,0,1.3860291607077784,0,2.098793779796677
26,2066,550000000,-0.4965481367301373,0.0034670187744186842,0,7,0,1.3860291607077784,0,2.098793779796677
26,2162,178000000,-0.08121086906407739,-0.022546460668935776,0,4,0,1.3860291607077784,2,-1.2131769793904015
26,2337,452000000,0.1264577647689526,-0.022546460668935776,0,3,1,1.3860291607077784,2,-0.07111809691209854
26,3378,560000000,-0.28887950289710734,-0.011236252215303402,0,5,1,1.3860291607077784,2,0.3857054560792225
26,3979,645000000,0.5417950324350125,-0.012508650666337044,0,3,1,1.3860291607077784,2,-0.07111809691209854
35,889,285000000,-0.28887950289710734,-0.022546460668935776,0,6,0,1.3860291607077784,2,-0.5279416499034196
35,2687,65000000,-1.7425599397283171,-0.022546460668935776,1,8,0,1.3860291607077784,2,-1.2131769793904015
47,1926,1390000000,0.5417950324350125,-0.01576033559675635,0,5,1,1.3860291607077784,2,-0.07111809691209854
71,720,930000000,0.5417950324350125,-0.0048742599601351915,1,6,1,1.3860291607077784,2,0.4999113443270529
71,1778,498000000,-0.7042167705631672,-0.0013398198183750746,0,5,0,1.3860291607077784,0,0.4999113443270529
75,4054,760000000,0.9571323001010724,-0.015618957991085945,0,5,1,1.3860291607077784,3,-2.3552358618687044
7,1546,999000000,-3.4039090103925567,-0.017501118055376044,1,0,1,1.3860291607077784,2,4.497117433001113
9,549,240000000,-0.4965481367301373,-0.022546460668935776,0,6,1,1.3860291607077784,2,-0.64214753815125
9,3614,89000000,-0.28887950289710734,0.0014877322950330187,0,8,0,1.3860291607077784,2,-0.984765202894741
18,1636,770000000,-0.28887950289710734,-0.022546460668935776,1,5,1,1.3860291607077784,2,0.2714995678313921
18,3121,1219000000,1.3724695677671324,-0.02242515868327057,1,0,1,1.3860291607077784,0,-0.07111809691209854
18,3129,528000000,-0.08121086906407739,-0.005581147988487215,1,0,1,1.3860291607077784,0,-0.07111809691209854
18,3810,830000000,1.3724695677671324,-0.021274062217902134,0,5,1,1.3860291607077784,2,-0.64214753815125
35,794,305000000,-0.7042167705631672,-0.0027535958750791213,0,3,1,1.3860291607077784,2,-0.07111809691209854
35,797,225000000,-1.7425599397283171,-0.005369081579981607,0,3,1,1.3860291607077784,2,-0.07111809691209854
35,827,1268000000,0.9571323001010724,-0.01660860123077878,0,8,1,1.3860291607077784,0,0.15729367958356225
35,3205,290000000,-0.9118854043961973,-0.011377629820973807,1,4,1,1.3860291607077784,2,-0.7563534263990804
47,628,995000000,0.33412639860198257,-0.013498293906029876,0,6,1,1.3860291607077784,2,-0.64214753815125
50,506,257000000,0.5417950324350125,-0.004591504748794382,1,6,0,1.3860291607077784,2,-0.984765202894741
50,4331,380000000,0.1264577647689526,-0.009822476158599354,1,5,0,1.3860291607077784,2,-0.64214753815125
56,2490,3199000000,0.5417950324350125,-0.018305132498823633,1,5,1,1.3860291607077784,2,-0.07111809691209854
71,1775,398000000,-1.327222672062257,-0.0013398198183750746,0,5,0,1.3860291607077784,0,0.4999113443270529
71,2220,355000000,-0.4965481367301373,7.395623832897202e-05,0,3,1,1.3860291607077784,2,-0.07111809691209854
71,4087,160000000,-1.534891305895287,-0.005581147988487215,0,6,0,1.3860291607077784,2,-0.64214753815125
75,1657,305000000,0.5417950324350125,-0.015477580385415541,0,4,1,1.3860291607077784,2,-0.7563534263990804
75,4039,232000000,1.1648009339341023,-0.021415439823572538,0,4,1,1.3860291607077784,3,-2.3552358618687044
5,133,552000000,-0.4965481367301373,-0.006994924045191262,1,6,1,1.4293021457865647,2,-0.07111809691209854
9,1176,160000000,-0.28887950289710734,0.014211716805369439,0,6,0,1.4293021457865647,2,-0.5279416499034196
23,915,385000000,0.33412639860198257,-0.008408700101895308,0,6,1,1.4293021457865647,2,-0.64214753815125
26,436,310000000,-0.08121086906407739,-0.00727767925653207,0,6,0,1.4293021457865647,2,-0.7563534263990804
26,2172,175000000,-0.7042167705631672,-0.0027535958750791213,1,6,0,1.4293021457865647,2,-0.9276622587708258
26,3519,750000000,0.1264577647689526,-0.011755108028113786,0,8,0,1.4293021457865647,0,0.4999113443270529
44,83,579000000,0.9571323001010724,-0.016891356442119587,0,6,1,1.4293021457865647,2,-0.64214753815125
47,601,760000000,0.33412639860198257,-0.012650028272007448,0,6,1,1.3860291607077784,2,-0.64214753815125
47,614,999000000,-0.08121086906407739,0.0029015083517370654,0,6,1,1.4293021457865647,2,-0.07111809691209854
47,1404,1430000000,0.7494636662680425,-0.014912069962733922,0,6,1,1.3860291607077784,2,-0.07111809691209854
50,495,317000000,0.33412639860198257,-0.014912069962733922,1,6,1,1.4293021457865647,2,-0.984765202894741
50,2815,195000000,-1.7425599397283171,-0.0004915541843526466,1,5,0,1.4293021457865647,2,1.0709407855662043
50,4326,499000000,0.7494636662680425,-0.012822650328531013,1,5,1,1.4293021457865647,2,-0.64214753815125
56,344,3980000000,0.7494636662680425,-0.020425796583879705,1,2,1,1.4293021457865647,2,-0.07111809691209854
71,703,330000000,-1.534891305895287,-0.006994924045191262,0,6,1,1.4293021457865647,2,0.3857054560792225
71,1083,160000000,-2.365565841227407,-0.022546460668935776,0,6,0,1.3860291607077784,2,-0.2995298734077591
71,1164,299000000,-4.857589447223766,0.005729060465145159,1,6,1,1.4293021457865647,2,1.0709407855662043
71,2076,220000000,-1.7425599397283171,0.02693570131570586,0,8,0,1.4293021457865647,2,0.7283231208227138
71,2247,136000000,-2.365565841227407,0.005729060465145159,0,3,0,1.4293021457865647,2,-0.07111809691209854
71,4019,470000000,0.7494636662680425,-0.0013398198183750746,1,5,1,1.4293021457865647,2,-0.64214753815125
9,537,119000000,-1.534891305895287,-0.005298392777146405,0,6,0,1.4293021457865647,2,-0.64214753815125
9,1171,200000000,-1.1195540382292273,-0.008691455313236117,0,6,0,1.4293021457865647,2,-0.5279416499034196
9,2343,160000000,-1.1195540382292273,-0.005092546983290296,0,6,0,1.4293021457865647,2,-0.5279416499034196
18,3160,680000000,0.7494636662680425,-0.014063804328711495,0,0,1,1.4293021457865647,0,-0.07111809691209854
23,2125,555000000,0.1264577647689526,-0.015901713202426754,1,3,1,1.4293021457865647,2,-0.2995298734077591
26,421,425000000,0.7494636662680425,-0.016891356442119587,0,6,1,1.4293021457865647,2,-0.7563534263990804
26,2180,150000000,-0.4965481367301373,0.019866821032185625,1,6,0,1.4293021457865647,2,-0.9276622587708258
26,2182,225000000,-0.08121086906407739,-0.022529495356255327,0,6,0,1.4293021457865647,2,-0.9276622587708258
26,3698,450000000,0.7494636662680425,-0.011094874609632996,1,8,1,1.4293021457865647,2,-0.64214753815125
30,4312,1939000000,-0.4965481367301373,-0.018305132498823633,1,6,1,1.4293021457865647,2,1.0709407855662043
44,1274,630000000,0.33412639860198257,-0.008408700101895308,0,5,1,1.4293021457865647,2,-0.07111809691209854
47,664,1959000000,1.1648009339341023,-0.022542926228794016,0,6,1,1.4293021457865647,2,-0.07111809691209854
47,1942,2250000000,0.9571323001010724,-0.019860286161198087,0,5,1,1.4293021457865647,2,-0.07111809691209854
50,2786,560000000,0.1264577647689526,-0.013215538694689067,0,5,1,1.4293021457865647,2,-0.07111809691209854
50,2790,705000000,0.9571323001010724,-0.01844651010449404,0,5,1,1.4293021457865647,2,-0.07111809691209854
50,4340,595000000,0.9571323001010724,-0.0225410883199203,1,5,1,1.4293021457865647,2,-0.64214753815125
71,1058,445000000,-0.08121086906407739,-0.012650028272007448,0,6,1,1.4293021457865647,2,-0.2995298734077591
71,1756,786000000,0.1264577647689526,-0.008832832918906523,0,5,1,1.4293021457865647,0,0.3857054560792225
71,2210,289000000,-0.7042167705631672,-0.022546460668935776,0,3,0,1.4293021457865647,2,-0.07111809691209854
71,4119,379000000,0.1264577647689526,-0.010246608975610569,0,6,1,1.4293021457865647,2,-0.64214753815125
9,3850,590000000,-0.08121086906407739,-0.008974210524576927,1,5,1,1.4293021457865647,0,0.4999113443270529
18,3143,470000000,-0.4965481367301373,-0.0027535958750791213,1,0,1,1.4293021457865647,0,1.2993525620618651
18,3808,800000000,0.9571323001010724,-0.019577530949857275,0,5,1,1.4293021457865647,2,-0.64214753815125
23,460,85000000,-5.6882639825558865,7.395623832897202e-05,1,6,0,1.4293021457865647,2,0.15729367958356225
23,942,175000000,-2.573234475060437,-0.0027535958750791213,0,6,1,1.4293021457865647,2,-0.2995298734077591
23,946,205000000,-1.7425599397283171,-0.022546460668935776,0,6,1,1.4293021457865647,2,-0.2995298734077591
23,959,205000000,-2.157897207394377,0.005729060465145159,0,6,1,1.4293021457865647,2,-0.07111809691209854
23,1201,430000000,-0.9118854043961973,-0.013074161089018661,0,5,1,1.4293021457865647,2,0.3857054560792225
26,1490,499000000,0.5417950324350125,-0.019718908555527683,0,6,1,1.4293021457865647,2,-0.07111809691209854
35,1832,380000000,0.5417950324350125,-0.012650028272007448,0,7,0,1.4293021457865647,0,0.4999113443270529
35,2598,299000000,0.5417950324350125,-0.016184468413767566,0,4,1,1.4293021457865647,2,-0.9276622587708258
47,623,1690000000,0.9571323001010724,-0.022348532020997208,0,6,1,1.4293021457865647,2,-0.64214753815125
47,1940,1670000000,0.5417950324350125,-0.011236252215303402,0,5,1,1.4293021457865647,2,-0.07111809691209854
47,1942,2399000000,0.9571323001010724,-0.0202844189782093,0,5,1,1.4293021457865647,2,-0.07111809691209854
50,4344,540000000,0.7494636662680425,-0.013215538694689067,1,5,1,1.4293021457865647,2,-0.64214753815125
65,836,255000000,0.7494636662680425,-0.012650028272007448,1,7,0,1.4293021457865647,2,-0.64214753815125
71,2225,250000000,-0.7042167705631672,-0.022546460668935776,0,3,0,1.4293021457865647,2,-0.07111809691209854
71,3234,440000000,0.1264577647689526,-0.022546460668935776,1,5,1,1.4293021457865647,2,-0.64214753815125
71,4019,495000000,0.7494636662680425,-0.0006329317900230513,1,5,1,1.4293021457865647,2,-0.64214753815125
75,1657,295000000,0.5417950324350125,-0.008832832918906523,0,4,1,1.4293021457865647,2,-0.7563534263990804
26,2166,288000000,-0.28887950289710734,-0.009822476158599354,0,6,1,1.4293021457865647,2,-0.9276622587708258
26,3698,458000000,0.7494636662680425,-0.019718908555527683,1,8,1,1.4293021457865647,2,-0.64214753815125
38,2045,1350000000,-1.534891305895287,7.395623832897202e-05,1,5,1,1.4293021457865647,2,2.898234997531489
38,2457,2150000000,-1.327222672062257,-0.0013398198183750746,1,5,1,1.4293021457865647,2,4.154499768257622
38,3244,3050000000,0.7494636662680425,-0.019718908555527683,1,5,1,1.4293021457865647,2,-0.07111809691209854
44,70,360000000,-0.4965481367301373,-0.022546460668935776,0,6,1,1.4293021457865647,2,-0.64214753815125
44,81,499000000,0.5417950324350125,-0.014205181934381899,0,6,1,1.4293021457865647,2,-0.64214753815125
44,291,740000000,0.9571323001010724,-0.017739622076142016,0,6,1,1.4293021457865647,2,-0.07111809691209854
44,1267,580000000,-0.08121086906407739,-0.009539720947258546,0,5,1,1.4293021457865647,2,-0.07111809691209854
47,612,599000000,-0.4965481367301373,-0.012932783483348257,0,6,1,1.4293021457865647,2,-0.07111809691209854
47,662,1689000000,0.7494636662680425,-0.02113268461223173,0,6,1,1.4293021457865647,2,-0.07111809691209854
47,1936,1050000000,-0.28887950289710734,-0.011094874609632996,0,5,1,1.4293021457865647,2,-0.07111809691209854
53,3773,280000000,-1.9502285735613472,-0.022546460668935776,1,6,1,1.4293021457865647,2,-0.07111809691209854
64,1738,640000000,0.1264577647689526,-0.011660385032314615,1,5,1,1.4293021457865647,2,-0.07111809691209854
71,712,475000000,-1.1195540382292273,-0.004167371931783168,0,6,1,1.4293021457865647,2,0.4999113443270529
71,728,145000000,-2.573234475060437,-0.022546460668935776,0,6,1,1.4293021457865647,2,1.0709407855662043
71,1124,59000000,-5.480595348722857,-0.022546460668935776,1,6,0,1.4293021457865647,2,-0.5279416499034196
71,1784,355000000,-1.1195540382292273,-0.022546460668935776,0,5,1,1.4293021457865647,2,0.7283231208227138
71,2217,340000000,-1.1195540382292273,-0.005211728304870447,0,3,1,1.4293021457865647,2,-0.07111809691209854
71,4115,360000000,-0.7042167705631672,-0.008408700101895308,0,6,1,1.4293021457865647,2,-0.64214753815125
5,4239,2999000000,0.7494636662680425,-0.019718908555527683,1,5,1,1.4293021457865647,2,1.0709407855662043
18,1607,850000000,0.1264577647689526,-0.013498293906029876,1,5,1,1.4293021457865647,0,-0.07111809691209854
18,1640,1760000000,0.7494636662680425,-0.016891356442119587,1,5,1,1.4293021457865647,2,0.2714995678313921
18,1668,158000000,-1.534891305895287,-0.0027535958750791213,0,6,1,1.4293021457865647,2,-0.5279416499034196
18,1706,197000000,-1.327222672062257,-0.004167371931783168,0,4,1,1.4293021457865647,2,-0.2995298734077591
18,3136,875000000,1.3724695677671324,-0.021698195034913347,0,0,1,1.4293021457865647,0,-0.07111809691209854
23,932,465000000,0.5417950324350125,-0.018305132498823633,0,6,1,1.4293021457865647,2,-0.64214753815125
23,958,199000000,-2.365565841227407,0.0029015083517370654,0,6,1,1.4293021457865647,2,-0.07111809691209854
23,958,200000000,-2.365565841227407,0.0029015083517370654,0,6,1,1.4293021457865647,2,-0.07111809691209854
26,2177,230000000,0.33412639860198257,0.006577326099167587,0,6,0,1.4293021457865647,2,-0.9276622587708258
35,3526,340000000,0.33412639860198257,-0.01703273404778999,0,6,1,1.4293021457865647,2,-0.7563534263990804
37,3034,6500000000,0.33412639860198257,-0.019718908555527683,1,5,1,1.4293021457865647,2,1.0709407855662043
44,81,505000000,0.5417950324350125,-0.018305132498823633,0,6,1,1.4293021457865647,2,-0.64214753815125
44,279,380000000,-0.7042167705631672,-0.006994924045191262,0,6,1,1.4293021457865647,2,0.4999113443270529
44,282,460000000,-0.28887950289710734,-0.02113268461223173,0,6,1,1.4293021457865647,2,0.4999113443270529
50,2844,348000000,-0.9118854043961973,-0.0027535958750791213,0,5,1,1.4293021457865647,2,1.0709407855662043
71,700,255000000,-2.157897207394377,0.042487237939450376,0,6,1,1.4293021457865647,2,0.3857054560792225
71,718,785000000,0.1264577647689526,-0.014629314751393114,1,6,1,1.4293021457865647,2,0.4999113443270529
71,1071,405000000,-0.7042167705631672,-0.006994924045191262,0,6,1,1.4293021457865647,2,-0.2995298734077591
71,2367,5279000000,0.9571323001010724,-0.016891356442119587,1,5,1,1.4293021457865647,2,1.5277643385575255
9,3850,585000000,-0.08121086906407739,-0.005581147988487215,1,5,1,1.472575130865351,0,0.4999113443270529
18,1639,1665000000,0.5417950324350125,-0.01180176263798502,1,5,1,1.472575130865351,2,0.2714995678313921
18,3131,668000000,0.33412639860198257,-0.012791405877677853,1,0,1,1.472575130865351,0,-0.07111809691209854
23,933,452000000,0.7494636662680425,-0.017418836288875868,0,6,1,1.472575130865351,2,-0.64214753815125
23,1219,765000000,0.1264577647689526,-0.009822476158599354,1,5,1,1.472575130865351,2,-0.64214753815125
26,2168,305000000,0.1264577647689526,-0.009822476158599354,0,6,1,1.472575130865351,2,-0.9276622587708258
35,3473,575000000,0.5417950324350125,-0.016891356442119587,0,3,1,1.4293021457865647,2,-0.7563534263990804
38,1525,1635000000,-0.08121086906407739,-0.014063804328711495,1,6,1,1.472575130865351,2,0.4999113443270529
50,500,285000000,0.1264577647689526,-0.014063804328711495,1,6,1,1.4293021457865647,2,-0.984765202894741
50,2804,815000000,1.1648009339341023,-0.02092061820372612,0,5,1,1.472575130865351,2,-0.07111809691209854
50,4324,448000000,0.33412639860198257,-0.009822476158599354,1,5,1,1.472575130865351,2,-0.64214753815125
50,4334,405000000,0.7494636662680425,-0.015194825174074732,0,5,0,1.472575130865351,2,-0.64214753815125
53,3828,190000000,-2.157897207394377,7.395623832897202e-05,1,4,1,1.472575130865351,2,-0.5279416499034196
71,718,825000000,0.1264577647689526,-0.01788099968181242,1,6,1,1.472575130865351,2,0.4999113443270529
71,1070,380000000,-0.9118854043961973,-0.0027535958750791213,0,6,1,1.472575130865351,2,-0.2995298734077591
71,1112,645000000,0.7494636662680425,-0.016891356442119587,1,5,1,1.472575130865351,2,-0.2995298734077591
71,4130,440000000,0.9571323001010724,-0.019718908555527683,0,6,1,1.472575130865351,2,-0.64214753815125
75,4037,450000000,0.7494636662680425,-0.01943615334418687,0,3,1,1.472575130865351,3,-2.3552358618687044
75,4053,700000000,0.7494636662680425,-0.015477580385415541,0,5,1,1.472575130865351,3,-2.3552358618687044
18,3167,390000000,-0.4965481367301373,-0.010529364186951377,1,0,1,1.472575130865351,0,0.15729367958356225
18,3177,445000000,-0.4965481367301373,-0.009822476158599354,1,0,0,1.472575130865351,0,0.15729367958356225
23,943,175000000,-2.365565841227407,0.0014877322950330187,0,6,1,1.472575130865351,2,-0.2995298734077591
26,425,447000000,0.5417950324350125,-0.016891356442119587,0,6,1,1.472575130865351,2,-0.7563534263990804
26,520,255000000,-1.327222672062257,-0.022546460668935776,0,6,1,1.472575130865351,2,-0.5279416499034196
26,3389,975000000,0.5417950324350125,-0.012932783483348257,0,5,1,1.472575130865351,2,0.4999113443270529
35,1747,205000000,-1.9502285735613472,-0.008408700101895308,1,6,1,1.472575130865351,2,-0.5279416499034196
35,2617,305000000,0.1264577647689526,-0.015053447568404328,0,4,1,1.472575130865351,2,-0.9276622587708258
35,2665,133000000,-1.9502285735613472,-0.005581147988487215,1,4,1,1.472575130865351,2,-1.2131769793904015
35,3659,445000000,-0.7042167705631672,-0.005581147988487215,1,3,1,1.472575130865351,2,-0.07111809691209854
44,79,470000000,0.1264577647689526,-0.014063804328711495,0,6,1,1.472575130865351,2,-0.64214753815125
44,83,570000000,0.9571323001010724,-0.019860286161198087,0,6,1,1.472575130865351,2,-0.64214753815125
44,585,410000000,-0.08121086906407739,-0.010387986581280973,1,0,0,1.472575130865351,0,0.15729367958356225
47,1935,850000000,-0.4965481367301373,-0.007019665126183582,0,5,1,1.472575130865351,2,-0.07111809691209854
53,2713,715000000,-0.08121086906407739,-0.01151900742664421,1,0,1,1.472575130865351,0,0.4999113443270529
71,1073,460000000,-0.28887950289710734,-0.00727767925653207,0,6,1,1.472575130865351,2,-0.2995298734077591
71,1083,158000000,-2.365565841227407,7.395623832897202e-05,0,6,0,1.472575130865351,2,-0.2995298734077591
